ID,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS0704,0.017,0.013,0.022,0.036,0.039,0.026,0.021,0.027,0.033,0.028,0.036,0.031,0.039,0.020,0.014,0.021,0.021,0.024,0.019,0.030,0.020,0.027,0.022,0.028,0.027,0.027,0.024,0.023,0.020,0.024,0.036,0.037,0.025,0.037,0.012,0.014,0.020,0.029,0.018,0.024,0.023,0.024,0.029,0.029,0.037,0.033,0.024,0.022,0.018,0.024,0.018,0.024,0.024,0.031,0.021,0.029,0.021,0.027,0.028,0.025,0.023,0.021,0.018,0.022,0.040,0.036,0.021,0.039
DMHDS1169,0.014,0.018,0.019,0.034,0.025,0.025,0.022,0.027,0.027,0.028,0.034,0.030,0.030,0.023,0.010,0.022,0.024,0.030,0.025,0.022,0.021,0.030,0.018,0.024,0.024,0.029,0.022,0.025,0.018,0.022,0.035,0.043,0.015,0.033,0.022,0.016,0.020,0.028,0.027,0.027,0.021,0.026,0.028,0.027,0.037,0.034,0.032,0.024,0.010,0.022,0.022,0.036,0.026,0.029,0.019,0.028,0.017,0.023,0.018,0.031,0.023,0.022,0.020,0.024,0.048,0.028,0.023,0.026
DMHDS1123,0.021,0.013,0.023,0.029,0.025,0.030,0.023,0.024,0.030,0.028,0.027,0.037,0.026,0.024,0.016,0.020,0.023,0.029,0.020,0.031,0.019,0.027,0.020,0.027,0.026,0.026,0.022,0.023,0.019,0.021,0.031,0.026,0.023,0.028,0.020,0.014,0.019,0.030,0.023,0.022,0.019,0.029,0.029,0.028,0.032,0.033,0.022,0.024,0.016,0.019,0.021,0.030,0.023,0.029,0.017,0.030,0.017,0.022,0.022,0.026,0.022,0.021,0.019,0.026,0.046,0.033,0.015,0.027
DMHDS0457,0.016,0.021,0.026,0.023,0.023,0.029,0.027,0.035,0.040,0.032,0.028,0.030,0.025,0.030,0.019,0.020,0.024,0.027,0.026,0.034,0.021,0.028,0.023,0.027,0.027,0.032,0.027,0.022,0.026,0.026,0.051,0.046,0.036,0.037,0.022,0.022,0.022,0.032,0.025,0.025,0.027,0.027,0.036,0.028,0.031,0.035,0.037,0.024,0.015,0.020,0.021,0.030,0.025,0.026,0.019,0.025,0.019,0.025,0.028,0.030,0.026,0.020,0.021,0.024,0.043,0.033,0.024,0.026
DMHDS0488,0.020,0.013,0.019,0.021,0.028,0.022,0.031,0.026,0.029,0.027,0.026,0.029,0.023,0.019,0.015,0.016,0.017,0.025,0.021,0.027,0.018,0.024,0.016,0.027,0.022,0.027,0.022,0.019,0.017,0.023,0.046,0.045,0.016,0.038,0.018,0.013,0.013,0.030,0.051,0.028,0.020,0.022,0.028,0.025,0.035,0.032,0.024,0.020,0.015,0.018,0.020,0.025,0.023,0.027,0.018,0.027,0.015,0.026,0.018,0.023,0.024,0.019,0.017,0.022,0.034,0.029,0.022,0.033
DMHDS0579,0.015,0.012,0.015,0.030,0.025,0.030,0.024,0.027,0.022,0.025,0.028,0.030,0.024,0.026,0.028,0.013,0.022,0.023,0.021,0.031,0.021,0.024,0.020,0.025,0.021,0.027,0.020,0.026,0.019,0.025,0.031,0.042,0.018,0.037,0.021,0.023,0.023,0.030,0.022,0.024,0.024,0.023,0.027,0.026,0.031,0.034,0.020,0.025,0.019,0.015,0.020,0.035,0.020,0.029,0.023,0.022,0.016,0.026,0.025,0.025,0.022,0.024,0.017,0.023,0.031,0.031,0.019,0.032
DMHDS0804,0.013,0.024,0.019,0.032,0.028,0.027,0.025,0.039,0.025,0.027,0.027,0.028,0.026,0.025,0.021,0.017,0.027,0.022,0.022,0.030,0.022,0.025,0.019,0.024,0.022,0.024,0.024,0.024,0.021,0.028,0.040,0.031,0.044,0.034,0.012,0.009,0.018,0.028,0.035,0.027,0.024,0.030,0.032,0.027,0.031,0.031,0.023,0.025,0.013,0.019,0.016,0.031,0.026,0.029,0.019,0.025,0.017,0.025,0.021,0.033,0.025,0.021,0.017,0.023,0.040,0.027,0.032,0.025
DMHDS0679,0.016,0.017,0.020,0.032,0.044,0.029,0.021,0.023,0.025,0.024,0.029,0.027,0.027,0.022,0.030,0.018,0.019,0.040,0.025,0.033,0.018,0.019,0.019,0.025,0.025,0.029,0.022,0.019,0.019,0.022,0.042,0.050,0.017,0.028,0.015,0.015,0.017,0.029,0.035,0.026,0.024,0.027,0.021,0.026,0.034,0.035,0.021,0.022,0.010,0.018,0.018,0.025,0.020,0.026,0.018,0.018,0.016,0.023,0.022,0.027,0.021,0.021,0.015,0.022,0.032,0.047,0.016,0.023
DMHDS0539,0.017,0.015,0.024,0.036,0.031,0.030,0.026,0.033,0.030,0.032,0.036,0.036,0.038,0.029,0.013,0.020,0.017,0.046,0.029,0.033,0.023,0.027,0.020,0.026,0.031,0.034,0.023,0.025,0.019,0.028,0.050,0.049,0.016,0.027,0.018,0.022,0.019,0.036,0.038,0.029,0.026,0.034,0.033,0.032,0.042,0.035,0.028,0.028,0.022,0.018,0.025,0.044,0.023,0.034,0.022,0.028,0.019,0.030,0.023,0.034,0.023,0.024,0.016,0.027,0.060,0.037,0.025,0.026
DMHDS0891,0.013,0.021,0.024,0.033,0.030,0.027,0.025,0.033,0.031,0.033,0.035,0.034,0.024,0.026,0.013,0.025,0.021,0.034,0.025,0.034,0.027,0.028,0.024,0.028,0.024,0.030,0.030,0.027,0.023,0.027,0.048,0.041,0.026,0.040,0.020,0.021,0.024,0.036,0.062,0.036,0.026,0.030,0.035,0.033,0.040,0.035,0.028,0.027,0.015,0.029,0.022,0.057,0.028,0.038,0.022,0.029,0.023,0.026,0.028,0.030,0.033,0.024,0.022,0.025,0.038,0.027,0.030,0.033
DMHDS0952,0.020,0.013,0.023,0.027,0.031,0.030,0.026,0.026,0.031,0.030,0.031,0.037,0.030,0.026,0.013,0.025,0.020,0.032,0.021,0.036,0.021,0.026,0.019,0.027,0.023,0.031,0.023,0.025,0.020,0.023,0.039,0.026,0.023,0.032,0.016,0.024,0.020,0.029,0.023,0.029,0.023,0.026,0.032,0.031,0.031,0.037,0.031,0.027,0.015,0.022,0.023,0.038,0.029,0.035,0.020,0.031,0.018,0.030,0.023,0.031,0.026,0.023,0.017,0.023,0.041,0.030,0.025,0.025
DMHDS1198,0.012,0.015,0.021,0.031,0.028,0.026,0.022,0.025,0.029,0.028,0.025,0.033,0.026,0.026,0.013,0.023,0.023,0.030,0.022,0.032,0.017,0.027,0.017,0.023,0.024,0.030,0.022,0.026,0.022,0.024,0.040,0.027,0.026,0.031,0.016,0.011,0.021,0.031,0.019,0.025,0.024,0.026,0.026,0.025,0.036,0.033,0.022,0.029,0.016,0.017,0.022,0.025,0.024,0.030,0.017,0.025,0.018,0.025,0.025,0.029,0.020,0.023,0.020,0.023,0.037,0.034,0.026,0.032
DMHDS1036,0.012,0.015,0.020,0.030,0.026,0.026,0.026,0.035,0.030,0.030,0.040,0.036,0.026,0.027,0.021,0.021,0.022,0.038,0.031,0.025,0.022,0.026,0.022,0.025,0.021,0.029,0.028,0.021,0.022,0.024,0.046,0.048,0.025,0.030,0.017,0.019,0.024,0.026,0.021,0.030,0.023,0.027,0.034,0.028,0.037,0.036,0.025,0.023,0.027,0.019,0.022,0.030,0.024,0.030,0.020,0.030,0.023,0.025,0.036,0.035,0.030,0.021,0.023,0.026,0.052,0.057,0.022,0.025
DMHDS0576,0.017,0.021,0.024,0.028,0.027,0.031,0.024,0.034,0.022,0.029,0.040,0.032,0.032,0.027,0.026,0.017,0.023,0.026,0.021,0.035,0.022,0.022,0.020,0.023,0.022,0.031,0.021,0.020,0.019,0.027,0.051,0.047,0.023,0.037,0.019,0.017,0.022,0.033,0.025,0.025,0.025,0.030,0.030,0.030,0.039,0.036,0.026,0.026,0.017,0.016,0.026,0.036,0.024,0.030,0.019,0.025,0.020,0.023,0.034,0.033,0.026,0.024,0.019,0.024,0.066,0.040,0.021,0.027
DMHDS1139,0.018,0.021,0.020,0.025,0.028,0.029,0.024,0.031,0.027,0.030,0.029,0.027,0.028,0.029,0.015,0.023,0.020,0.028,0.018,0.021,0.019,0.031,0.018,0.024,0.020,0.027,0.021,0.020,0.018,0.024,0.043,0.092,0.021,0.027,0.019,0.018,0.020,0.022,0.021,0.024,0.023,0.029,0.030,0.028,0.040,0.029,0.033,0.030,0.024,0.019,0.022,0.046,0.024,0.029,0.017,0.028,0.018,0.026,0.035,0.030,0.026,0.021,0.018,0.024,0.047,0.054,0.015,0.032
DMHDS1065,0.015,0.023,0.017,0.026,0.026,0.031,0.019,0.028,0.027,0.032,0.032,0.030,0.039,0.023,0.014,0.017,0.021,0.031,0.019,0.028,0.018,0.026,0.015,0.021,0.025,0.028,0.021,0.018,0.016,0.023,0.033,0.035,0.023,0.031,0.019,0.021,0.026,0.025,0.020,0.029,0.022,0.037,0.026,0.030,0.038,0.026,0.027,0.025,0.012,0.015,0.023,0.044,0.029,0.028,0.016,0.024,0.020,0.024,0.025,0.028,0.022,0.020,0.019,0.021,0.030,0.033,0.023,0.030
DMHDS1023,0.019,0.016,0.020,0.034,0.023,0.027,0.020,0.028,0.033,0.028,0.029,0.029,0.023,0.020,0.021,0.017,0.018,0.033,0.022,0.025,0.017,0.026,0.017,0.025,0.022,0.033,0.023,0.022,0.019,0.024,0.036,0.032,0.029,0.027,0.016,0.020,0.017,0.031,0.029,0.025,0.022,0.029,0.033,0.027,0.036,0.034,0.025,0.025,0.028,0.020,0.022,0.030,0.027,0.027,0.020,0.029,0.018,0.024,0.024,0.031,0.022,0.020,0.017,0.023,0.045,0.035,0.017,0.028
DMHDS0931,0.019,0.016,0.019,0.026,0.077,0.025,0.023,0.026,0.028,0.029,0.034,0.034,0.021,0.023,0.027,0.017,0.020,0.022,0.020,0.033,0.018,0.020,0.019,0.027,0.033,0.032,0.026,0.024,0.020,0.022,0.041,0.032,0.022,0.031,0.019,0.016,0.022,0.028,0.049,0.025,0.022,0.033,0.024,0.029,0.033,0.043,0.019,0.023,0.056,0.016,0.025,0.024,0.025,0.027,0.022,0.024,0.021,0.025,0.033,0.033,0.024,0.021,0.019,0.026,0.044,0.029,0.026,0.030
DMHDS0260,0.020,0.018,0.018,0.027,0.019,0.023,0.019,0.028,0.029,0.029,0.031,0.030,0.035,0.024,0.011,0.019,0.021,0.019,0.021,0.028,0.020,0.025,0.019,0.026,0.026,0.026,0.024,0.019,0.019,0.022,0.060,0.046,0.019,0.028,0.012,0.012,0.017,0.026,0.034,0.020,0.020,0.023,0.027,0.023,0.033,0.033,0.021,0.020,0.017,0.022,0.020,0.035,0.023,0.024,0.019,0.024,0.017,0.022,0.021,0.025,0.023,0.019,0.016,0.023,0.038,0.040,0.020,0.031
DMHDS1215,0.014,0.014,0.025,0.029,0.024,0.028,0.026,0.027,0.033,0.032,0.028,0.036,0.030,0.024,0.022,0.018,0.025,0.030,0.027,0.026,0.021,0.028,0.018,0.026,0.024,0.026,0.027,0.020,0.018,0.022,0.042,0.045,0.021,0.039,0.020,0.023,0.020,0.031,0.022,0.022,0.022,0.030,0.042,0.029,0.030,0.032,0.022,0.025,0.014,0.018,0.022,0.029,0.022,0.027,0.025,0.026,0.019,0.026,0.032,0.028,0.024,0.022,0.018,0.028,0.044,0.044,0.029,0.030
DMHDS1163,0.018,0.015,0.019,0.030,0.013,0.024,0.023,0.029,0.027,0.027,0.029,0.030,0.027,0.023,0.026,0.013,0.018,0.026,0.020,0.031,0.021,0.027,0.020,0.024,0.030,0.028,0.021,0.021,0.019,0.022,0.035,0.042,0.028,0.026,0.010,0.018,0.019,0.030,0.019,0.023,0.025,0.023,0.028,0.029,0.030,0.029,0.022,0.019,0.026,0.016,0.025,0.031,0.018,0.032,0.017,0.023,0.018,0.023,0.032,0.027,0.024,0.021,0.017,0.019,0.034,0.035,0.025,0.030
DMHDS0706,0.014,0.021,0.018,0.024,0.020,0.028,0.023,0.030,0.029,0.028,0.032,0.027,0.029,0.027,0.012,0.014,0.018,0.045,0.024,0.027,0.017,0.023,0.018,0.024,0.020,0.027,0.024,0.021,0.020,0.023,0.038,0.058,0.032,0.030,0.020,0.023,0.017,0.033,0.020,0.032,0.022,0.032,0.030,0.026,0.039,0.034,0.030,0.025,0.010,0.014,0.023,0.040,0.028,0.029,0.019,0.026,0.018,0.023,0.025,0.028,0.024,0.018,0.019,0.022,0.040,0.035,0.047,0.026
DMHDS0947,0.020,0.023,0.018,0.025,0.029,0.024,0.025,0.030,0.031,0.026,0.030,0.031,0.030,0.024,0.016,0.018,0.020,0.026,0.023,0.030,0.018,0.023,0.021,0.025,0.031,0.025,0.024,0.022,0.019,0.025,0.045,0.061,0.018,0.036,0.019,0.016,0.021,0.028,0.024,0.029,0.024,0.025,0.031,0.029,0.027,0.030,0.030,0.023,0.014,0.020,0.020,0.027,0.022,0.028,0.017,0.025,0.018,0.027,0.025,0.025,0.024,0.020,0.015,0.020,0.051,0.033,0.017,0.029
DMHDS0407,0.020,0.011,0.021,0.026,0.027,0.027,0.022,0.029,0.020,0.026,0.030,0.029,0.032,0.021,0.013,0.018,0.023,0.028,0.022,0.020,0.021,0.022,0.020,0.022,0.024,0.026,0.025,0.022,0.014,0.024,0.048,0.035,0.019,0.029,0.022,0.014,0.018,0.032,0.016,0.024,0.025,0.031,0.031,0.029,0.032,0.034,0.030,0.023,0.030,0.019,0.025,0.036,0.019,0.025,0.019,0.025,0.020,0.024,0.012,0.029,0.025,0.023,0.016,0.026,0.039,0.039,0.024,0.031
DMHDS1076,0.021,0.010,0.020,0.031,0.019,0.025,0.024,0.024,0.021,0.033,0.028,0.034,0.030,0.026,0.021,0.015,0.021,0.034,0.022,0.036,0.022,0.020,0.018,0.023,0.023,0.031,0.023,0.022,0.023,0.026,0.043,0.030,0.028,0.029,0.013,0.024,0.019,0.035,0.021,0.027,0.020,0.029,0.027,0.027,0.029,0.031,0.025,0.026,0.019,0.016,0.020,0.033,0.025,0.027,0.020,0.023,0.017,0.026,0.023,0.032,0.026,0.023,0.020,0.021,0.050,0.050,0.025,0.025
DMHDS1129,0.017,0.016,0.021,0.035,0.042,0.028,0.025,0.027,0.022,0.028,0.036,0.032,0.025,0.030,0.012,0.022,0.022,0.036,0.018,0.035,0.022,0.027,0.019,0.025,0.033,0.033,0.024,0.022,0.018,0.024,0.044,0.028,0.015,0.038,0.022,0.017,0.022,0.028,0.058,0.031,0.029,0.032,0.028,0.029,0.034,0.037,0.027,0.032,0.026,0.018,0.020,0.031,0.027,0.030,0.018,0.028,0.021,0.026,0.027,0.032,0.025,0.023,0.022,0.029,0.050,0.032,0.025,0.032
DMHDS0998,0.017,0.015,0.021,0.032,0.030,0.028,0.023,0.030,0.031,0.028,0.038,0.035,0.032,0.025,0.058,0.021,0.024,0.034,0.021,0.035,0.019,0.026,0.024,0.029,0.025,0.030,0.028,0.023,0.017,0.027,0.048,0.032,0.024,0.031,0.016,0.021,0.020,0.026,0.038,0.022,0.022,0.027,0.023,0.029,0.041,0.035,0.029,0.019,0.020,0.017,0.021,0.037,0.020,0.036,0.019,0.024,0.021,0.026,0.027,0.030,0.027,0.021,0.015,0.022,0.041,0.033,0.034,0.025
DMHDS0879,0.018,0.014,0.019,0.034,0.045,0.023,0.023,0.027,0.038,0.029,0.036,0.037,0.033,0.027,0.021,0.019,0.024,0.032,0.026,0.036,0.022,0.029,0.021,0.028,0.032,0.027,0.023,0.024,0.020,0.021,0.235,0.052,0.025,0.023,0.017,0.012,0.017,0.031,0.059,0.027,0.027,0.027,0.026,0.029,0.037,0.037,0.025,0.023,0.036,0.020,0.026,0.031,0.028,0.032,0.022,0.031,0.021,0.026,0.030,0.032,0.025,0.028,0.019,0.021,0.044,0.046,0.029,0.028
DMHDS0502,0.020,0.018,0.019,0.041,0.021,0.026,0.025,0.033,0.030,0.027,0.031,0.040,0.028,0.025,0.014,0.020,0.028,0.040,0.027,0.031,0.021,0.028,0.021,0.024,0.021,0.032,0.025,0.022,0.019,0.026,0.054,0.044,0.043,0.027,0.021,0.020,0.022,0.038,0.033,0.024,0.025,0.034,0.029,0.031,0.030,0.032,0.035,0.027,0.021,0.020,0.022,0.024,0.024,0.029,0.023,0.024,0.027,0.027,0.033,0.032,0.027,0.025,0.019,0.028,0.067,0.048,0.035,0.032
DMHDS0890,0.015,0.017,0.019,0.028,0.019,0.027,0.021,0.028,0.024,0.030,0.030,0.032,0.032,0.022,0.018,0.016,0.019,0.031,0.025,0.028,0.018,0.028,0.019,0.023,0.022,0.030,0.022,0.022,0.018,0.023,0.045,0.029,0.017,0.030,0.018,0.016,0.016,0.030,0.019,0.028,0.021,0.031,0.041,0.031,0.026,0.036,0.026,0.022,0.014,0.015,0.022,0.024,0.025,0.031,0.017,0.027,0.018,0.022,0.032,0.029,0.022,0.023,0.012,0.021,0.037,0.034,0.017,0.030
DMHDS0844,0.021,0.018,0.018,0.033,0.066,0.027,0.025,0.029,0.028,0.029,0.043,0.031,0.022,0.023,0.012,0.014,0.018,0.037,0.028,0.031,0.022,0.026,0.020,0.024,0.023,0.031,0.023,0.021,0.022,0.021,0.044,0.046,0.026,0.036,0.022,0.020,0.017,0.027,0.055,0.036,0.024,0.029,0.027,0.032,0.038,0.033,0.029,0.023,0.015,0.020,0.018,0.038,0.023,0.031,0.021,0.023,0.019,0.023,0.038,0.028,0.022,0.021,0.016,0.027,0.036,0.055,0.028,0.031
DMHDS1026,0.018,0.018,0.025,0.029,0.027,0.030,0.027,0.028,0.033,0.031,0.036,0.033,0.031,0.027,0.012,0.021,0.024,0.035,0.022,0.030,0.025,0.027,0.024,0.027,0.029,0.032,0.028,0.028,0.019,0.025,0.076,0.040,0.026,0.033,0.017,0.017,0.021,0.033,0.025,0.025,0.026,0.031,0.033,0.031,0.040,0.034,0.024,0.027,0.017,0.020,0.026,0.040,0.028,0.023,0.022,0.034,0.029,0.027,0.023,0.036,0.029,0.027,0.020,0.025,0.043,0.056,0.024,0.038
DMHDS1086,0.015,0.019,0.018,0.026,0.026,0.024,0.021,0.026,0.026,0.027,0.030,0.031,0.027,0.026,0.014,0.021,0.024,0.028,0.025,0.033,0.019,0.031,0.019,0.025,0.025,0.029,0.022,0.023,0.018,0.022,0.033,0.034,0.020,0.026,0.014,0.019,0.020,0.030,0.016,0.022,0.023,0.028,0.027,0.028,0.031,0.032,0.027,0.021,0.018,0.024,0.018,0.020,0.024,0.031,0.016,0.033,0.019,0.024,0.020,0.029,0.021,0.021,0.019,0.020,0.052,0.044,0.019,0.025
DMHDS0445,0.020,0.013,0.020,0.027,0.019,0.026,0.024,0.033,0.036,0.032,0.029,0.033,0.023,0.022,0.018,0.016,0.021,0.032,0.025,0.035,0.021,0.019,0.018,0.029,0.019,0.030,0.021,0.022,0.019,0.021,0.038,0.028,0.018,0.029,0.021,0.013,0.018,0.035,0.035,0.028,0.027,0.036,0.037,0.035,0.034,0.037,0.023,0.025,0.018,0.017,0.025,0.028,0.029,0.034,0.024,0.023,0.021,0.026,0.026,0.031,0.024,0.024,0.020,0.026,0.044,0.032,0.032,0.030
DMHDS1218,0.014,0.013,0.019,0.027,0.021,0.027,0.023,0.028,0.028,0.029,0.032,0.029,0.029,0.023,0.012,0.010,0.021,0.034,0.024,0.021,0.019,0.023,0.018,0.024,0.022,0.027,0.022,0.019,0.020,0.024,0.030,0.030,0.020,0.024,0.018,0.016,0.019,0.028,0.020,0.025,0.023,0.024,0.034,0.026,0.024,0.028,0.022,0.023,0.012,0.012,0.023,0.032,0.029,0.027,0.021,0.026,0.018,0.023,0.028,0.034,0.025,0.019,0.018,0.025,0.045,0.032,0.018,0.025
DMHDS0738,0.015,0.016,0.020,0.027,0.035,0.024,0.023,0.028,0.030,0.026,0.033,0.027,0.029,0.025,0.012,0.014,0.021,0.024,0.016,0.027,0.021,0.024,0.018,0.022,0.025,0.031,0.023,0.020,0.018,0.022,0.053,0.053,0.023,0.036,0.016,0.015,0.019,0.027,0.030,0.026,0.026,0.029,0.032,0.027,0.035,0.032,0.021,0.029,0.012,0.017,0.022,0.030,0.018,0.028,0.019,0.022,0.016,0.025,0.029,0.028,0.022,0.020,0.019,0.024,0.051,0.049,0.024,0.031
DMHDS0452,0.018,0.018,0.018,0.030,0.020,0.023,0.025,0.029,0.030,0.028,0.029,0.027,0.024,0.023,0.014,0.014,0.021,0.019,0.023,0.029,0.021,0.030,0.018,0.028,0.028,0.025,0.021,0.022,0.018,0.020,0.028,0.028,0.019,0.030,0.019,0.022,0.020,0.032,0.021,0.027,0.023,0.022,0.036,0.025,0.031,0.044,0.022,0.021,0.022,0.016,0.020,0.018,0.023,0.031,0.018,0.025,0.018,0.025,0.021,0.026,0.024,0.020,0.018,0.021,0.042,0.039,0.018,0.032
DMHDS1149,0.013,0.017,0.024,0.031,0.020,0.026,0.027,0.025,0.029,0.028,0.024,0.028,0.028,0.020,0.009,0.015,0.019,0.031,0.021,0.027,0.019,0.023,0.020,0.026,0.026,0.030,0.025,0.021,0.017,0.022,0.039,0.031,0.039,0.029,0.017,0.013,0.021,0.026,0.034,0.024,0.022,0.033,0.025,0.029,0.029,0.034,0.023,0.020,0.017,0.018,0.023,0.038,0.031,0.021,0.016,0.026,0.022,0.024,0.027,0.030,0.026,0.022,0.016,0.023,0.040,0.031,0.027,0.029
DMHDS0380,0.014,0.016,0.017,0.032,0.021,0.027,0.022,0.027,0.027,0.029,0.037,0.029,0.034,0.023,0.036,0.015,0.021,0.033,0.022,0.032,0.019,0.028,0.019,0.027,0.028,0.031,0.022,0.021,0.020,0.025,0.033,0.041,0.023,0.032,0.020,0.023,0.016,0.027,0.023,0.024,0.026,0.031,0.033,0.027,0.037,0.036,0.028,0.026,0.017,0.019,0.020,0.030,0.023,0.034,0.019,0.037,0.020,0.026,0.025,0.034,0.021,0.023,0.022,0.020,0.057,0.040,0.015,0.037
DMHDS0558,0.022,0.020,0.019,0.030,0.022,0.033,0.025,0.031,0.028,0.032,0.034,0.030,0.022,0.023,0.027,0.016,0.023,0.035,0.025,0.030,0.023,0.022,0.019,0.024,0.024,0.033,0.025,0.024,0.020,0.026,0.033,0.035,0.017,0.032,0.018,0.015,0.021,0.034,0.024,0.023,0.026,0.027,0.029,0.029,0.035,0.029,0.026,0.021,0.016,0.013,0.024,0.028,0.022,0.030,0.020,0.028,0.018,0.029,0.026,0.034,0.024,0.021,0.022,0.029,0.048,0.037,0.020,0.035
DMHDS1124,0.019,0.020,0.022,0.029,0.036,0.031,0.026,0.027,0.023,0.030,0.033,0.030,0.026,0.024,0.024,0.019,0.019,0.033,0.021,0.030,0.022,0.024,0.019,0.026,0.035,0.028,0.024,0.021,0.015,0.025,0.034,0.042,0.018,0.033,0.021,0.025,0.028,0.033,0.021,0.027,0.024,0.027,0.024,0.027,0.036,0.034,0.028,0.023,0.017,0.018,0.022,0.035,0.022,0.030,0.019,0.027,0.017,0.026,0.022,0.030,0.027,0.024,0.017,0.024,0.036,0.036,0.019,0.029
DMHDS1158,0.014,0.018,0.023,0.032,0.039,0.024,0.025,0.028,0.025,0.028,0.034,0.027,0.024,0.023,0.019,0.018,0.024,0.031,0.023,0.034,0.018,0.028,0.018,0.024,0.026,0.029,0.023,0.020,0.019,0.022,0.039,0.037,0.029,0.028,0.011,0.016,0.019,0.034,0.018,0.022,0.022,0.028,0.031,0.028,0.039,0.031,0.022,0.024,0.016,0.014,0.024,0.026,0.021,0.034,0.020,0.026,0.017,0.027,0.030,0.030,0.021,0.022,0.016,0.022,0.067,0.035,0.020,0.029
DMHDS0766,0.021,0.017,0.022,0.032,0.021,0.024,0.028,0.029,0.027,0.030,0.037,0.040,0.028,0.026,0.017,0.017,0.029,0.044,0.027,0.029,0.019,0.029,0.022,0.024,0.027,0.032,0.026,0.021,0.024,0.022,0.053,0.051,0.024,0.036,0.019,0.018,0.027,0.030,0.026,0.025,0.025,0.027,0.033,0.029,0.039,0.033,0.030,0.022,0.019,0.018,0.021,0.034,0.027,0.028,0.020,0.036,0.021,0.027,0.026,0.030,0.025,0.020,0.022,0.030,0.043,0.063,0.027,0.032
DMHDS0700,0.017,0.015,0.019,0.036,0.020,0.026,0.026,0.030,0.029,0.031,0.028,0.032,0.031,0.030,0.015,0.020,0.022,0.026,0.022,0.030,0.024,0.029,0.018,0.026,0.022,0.032,0.025,0.025,0.018,0.024,0.039,0.025,0.021,0.031,0.021,0.017,0.019,0.033,0.022,0.024,0.027,0.034,0.028,0.032,0.031,0.035,0.020,0.026,0.011,0.018,0.019,0.030,0.026,0.025,0.021,0.025,0.020,0.027,0.026,0.030,0.023,0.023,0.017,0.027,0.053,0.035,0.028,0.032
DMHDS0885,0.015,0.023,0.022,0.033,0.045,0.027,0.027,0.029,0.029,0.027,0.035,0.030,0.023,0.029,0.014,0.017,0.025,0.034,0.024,0.030,0.022,0.021,0.020,0.028,0.027,0.031,0.023,0.023,0.021,0.027,0.049,0.040,0.024,0.031,0.013,0.018,0.018,0.034,0.031,0.024,0.025,0.027,0.026,0.029,0.045,0.034,0.032,0.024,0.020,0.019,0.020,0.027,0.027,0.028,0.021,0.030,0.020,0.025,0.019,0.030,0.023,0.026,0.021,0.028,0.046,0.080,0.030,0.031
DMHDS0898,0.015,0.012,0.021,0.030,0.020,0.024,0.022,0.023,0.029,0.029,0.029,0.028,0.022,0.021,0.038,0.016,0.017,0.028,0.018,0.027,0.017,0.026,0.020,0.024,0.017,0.025,0.021,0.020,0.014,0.023,0.028,0.030,0.013,0.030,0.011,0.013,0.017,0.028,0.019,0.023,0.024,0.028,0.031,0.022,0.036,0.029,0.024,0.015,0.013,0.014,0.022,0.022,0.023,0.028,0.016,0.024,0.020,0.024,0.024,0.026,0.031,0.021,0.014,0.020,0.027,0.034,0.016,0.023
DMHDS0690,0.016,0.015,0.017,0.026,0.027,0.026,0.024,0.023,0.031,0.026,0.039,0.027,0.026,0.019,0.011,0.012,0.019,0.024,0.018,0.029,0.023,0.028,0.017,0.024,0.022,0.027,0.021,0.023,0.020,0.029,0.036,0.046,0.018,0.035,0.014,0.017,0.020,0.028,0.022,0.023,0.023,0.030,0.026,0.031,0.039,0.027,0.017,0.022,0.020,0.012,0.018,0.035,0.019,0.032,0.020,0.024,0.016,0.023,0.025,0.029,0.022,0.024,0.016,0.029,0.044,0.050,0.029,0.031
