ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS1102,413,1168,583,930,928,718,2869,892,1004,1991,2537,355,237,328,315,1110,627,925,492,646,2955,564,871,2268,2846,203,235,207
DMHDS1209,329,994,610,863,914,674,2876,1089,761,2900,3164,287,189,233,298,1117,555,926,491,605,3148,582,702,2935,3258,148,190,160
DMHDS1195,436,909,517,813,883,618,2972,886,930,3193,3267,363,252,282,381,1209,581,948,489,612,2881,641,796,3127,3433,170,259,189
DMHDS1110,340,897,522,825,792,607,2525,867,795,3024,2853,292,189,234,193,764,485,709,519,550,2597,838,947,2932,3053,186,176,131
DMHDS0985,384,1020,543,854,857,633,2934,895,823,2806,3132,276,295,335,331,1299,702,987,489,728,3249,454,620,2811,3483,163,297,190
DMHDS1176,472,1245,655,1015,951,729,2869,850,721,2825,3057,381,219,238,362,1099,709,1125,526,750,3372,547,703,2636,3183,214,257,182
DMHDS1237,311,851,585,890,964,708,3169,852,681,2627,2945,431,201,243,306,1010,633,994,678,679,3101,605,644,2649,3097,232,254,166
DMHDS1162,357,944,636,919,887,747,3242,1054,925,2782,3089,342,251,341,348,1265,704,989,500,751,3146,551,668,2616,3121,225,229,191
DMHDS1211,474,1220,681,1056,972,746,2881,924,752,3671,3597,327,167,198,363,1192,667,1031,468,741,3458,615,783,3837,4104,242,247,203
DMHDS1204,533,1303,663,1041,1063,746,3759,1298,979,4102,4020,418,253,252,400,1263,681,1061,669,789,3574,866,1008,3846,4027,305,291,214
DMHDS1223,227,558,426,676,774,507,2456,871,1090,2884,3019,406,175,246,273,765,639,824,558,798,3074,491,872,2707,3099,243,277,221
DMHDS1157,364,1011,564,854,804,635,2837,816,703,2592,2549,351,212,293,355,1131,632,943,404,603,2840,583,654,2260,2734,241,208,166
DMHDS1106,407,933,570,912,1070,704,3455,843,651,2412,2598,370,179,202,388,1197,591,942,495,652,2866,618,604,2506,2705,197,217,167
DMHDS1108,301,827,503,802,874,613,2960,1037,695,2333,2658,285,168,217,303,1006,580,890,443,580,2648,600,782,2450,2831,144,214,153
DMHDS1005,440,1036,700,1039,1034,786,3125,904,677,2846,3100,384,269,370,381,1196,772,1126,678,821,3060,634,813,2906,3285,245,280,231
DMHDS0991,418,1050,598,949,1037,671,3376,885,712,2453,2711,365,210,297,400,1272,655,1074,600,695,3312,603,594,2273,2754,255,296,219
DMHDS1090,423,964,600,988,974,722,3081,1123,1000,2920,3123,393,216,270,319,1045,735,1079,528,774,2910,631,932,2715,3150,238,233,180
DMHDS0936,413,951,587,895,793,655,2725,831,759,2845,3021,358,222,284,359,1249,602,1050,493,659,2931,500,603,3244,3312,210,259,217
DMHDS1196,349,1014,629,948,922,733,2946,1078,922,3072,3261,398,161,178,315,1101,694,1105,435,723,2647,642,789,2755,3300,214,224,151
DMHDS1022,309,764,542,816,756,659,2678,783,829,2838,3039,399,161,204,380,1239,670,976,533,676,2800,546,736,2855,3238,214,193,130
DMHDS1095,412,903,596,907,949,675,3238,1108,964,2950,2763,325,254,276,343,1109,620,935,525,618,3147,690,852,2877,2879,211,290,192
DMHDS1225,370,908,530,849,872,655,2906,887,921,3712,3547,356,292,332,308,1017,573,872,516,621,2976,490,679,3362,3459,256,298,233
DMHDS1197,371,906,550,815,889,629,2705,683,712,1994,2310,334,146,216,258,895,527,835,562,645,2846,640,680,1965,2433,171,216,172
DMHDS1059,371,962,556,882,925,630,3376,905,849,2453,2656,319,147,187,304,927,617,890,507,645,3215,603,743,2219,2490,189,205,152
DMHDS1182,416,1015,549,900,813,607,2539,1244,832,2118,2557,365,234,283,370,1290,592,936,522,555,2805,569,610,2112,2543,177,268,206
DMHDS0865,346,899,550,844,838,655,2726,965,682,3186,3299,374,170,254,327,1079,552,894,483,615,2906,571,553,3047,3446,192,170,141
DMHDS0906,329,1131,518,785,774,598,2317,790,538,2300,2304,271,188,272,313,1147,609,884,492,618,2428,468,495,2382,2589,166,224,179
DMHDS1092,443,1063,555,877,852,655,2908,805,612,2125,2484,316,173,215,368,1281,616,915,501,648,3071,519,432,2533,2743,185,238,174
DMHDS1012,485,1158,714,1077,1046,760,3056,959,836,2578,2770,282,229,346,329,1132,811,1143,658,762,3048,557,782,2511,2886,209,205,175
DMHDS0273,318,800,518,814,793,708,2671,816,789,2476,2688,398,165,204,265,935,552,848,471,607,2671,521,716,2172,2641,170,177,134
DMHDS1078,273,711,491,743,784,587,2498,846,687,2336,2548,339,179,231,264,1071,566,858,475,624,2721,473,610,2275,2799,195,191,142
DMHDS0262,369,934,579,902,722,670,2808,783,955,2460,2494,432,149,197,306,933,596,879,477,638,3048,577,774,2372,2931,237,168,129
DMHDS0864,406,1086,620,992,943,720,3293,812,689,2352,2796,352,164,209,371,1158,639,974,538,688,3077,629,631,2197,2906,130,216,166
DMHDS0278,533,1342,598,953,932,662,3590,897,886,2262,2727,324,220,306,392,1209,664,975,575,616,3200,619,652,2336,2856,235,277,217
DMHDS0615,480,1253,634,1093,965,740,3116,952,896,2759,3018,349,236,258,447,1518,750,1168,606,752,3776,562,708,2695,3277,218,259,205
DMHDS0228,461,1168,633,1068,955,717,3388,1001,871,2492,2938,307,238,252,393,1330,705,1027,593,794,3290,628,629,2658,3144,211,188,127
DMHDS0366,533,1404,710,1087,1182,808,3882,858,988,2553,2699,445,232,314,440,1433,733,1121,713,672,3249,489,653,2302,2817,245,263,226
DMHDS1120,436,1217,639,1003,1040,735,3264,796,569,2952,2825,340,341,346,257,860,603,978,467,656,3029,861,1167,2992,3217,174,339,267
DMHDS1103,513,1500,675,1098,1042,744,4023,992,1043,2452,2586,395,256,280,412,1339,787,1080,689,782,3505,693,847,2336,2779,257,263,236
DMHDS0614,477,1230,645,973,1040,775,3597,909,959,2939,3069,324,207,258,446,1256,734,1005,562,768,3216,597,697,2770,3269,246,284,219
DMHDS0280,405,911,655,1045,1145,801,3287,1155,1011,2793,3106,338,239,330,350,1101,696,1049,661,729,3160,676,684,2546,3068,180,266,214
