ID,unknown_left,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,unknown_right,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS0521,8158,1514,786,3269,2328,824,4399,6786,5791,1684,7567,4429,4708,2912,5169,1161,2391,2412,1232,1992,1822,6548,1796,7815,4701,1250,9115,12116,7956,5842,5807,412,649,733,3623,7612,1349,971,3885,2172,750,5145,8044,4700,1354,7767,4845,4450,3155,4761,1152,2705,1804,1230,2119,1534,6940,1532,9013,5028,735,9078,11228,6737,6189,6047,418,720,762,3434
DMHDS0347,7906,1421,699,3886,2061,622,3932,6977,4483,1483,8499,3748,5279,2303,4239,1000,2110,2292,924,1674,2246,6040,1668,7466,4343,929,8559,10254,7149,5276,4449,357,665,647,3081,7636,1391,863,3849,2236,481,4087,8039,4020,1448,7692,3660,5663,2426,4366,925,2335,1857,1156,1877,2314,5868,1549,7217,5075,736,7612,10166,7661,5027,5100,453,712,487,2960
DMHDS0451,8014,1198,845,3120,2283,805,5476,6351,6201,1772,9063,4199,4574,3503,4775,1033,2176,2702,1144,2421,1980,6594,1803,7789,6507,1016,9749,12062,9092,6232,7136,365,618,723,3594,8628,1372,1624,3088,2530,777,4159,8019,5673,1466,8739,3977,4861,3442,5272,999,2656,2213,1292,2267,2664,6612,1868,9003,6660,1132,9274,9796,9656,5386,5076,527,633,593,3432
DMHDS0439,8223,2188,1361,3708,2786,742,4202,7482,5492,1646,8955,3955,5531,2681,5216,972,2309,1923,1153,2274,2387,6919,1799,9021,5340,1201,9735,10689,8352,5919,6170,402,680,801,3962,8602,1244,980,2885,2887,500,4576,8398,5486,1387,9835,4144,5330,3312,5819,1088,2311,2103,1351,2873,2531,5986,1735,7926,5564,818,9789,10608,8642,5570,5601,483,662,613,3258
DMHDS0530,7254,1065,844,3331,2272,638,3664,6041,4448,1536,7502,3623,4530,2757,3764,871,2171,2022,817,1666,1797,5446,1367,7200,4662,991,7618,9353,7864,5204,4562,365,617,562,2907,6961,1080,978,3356,2497,525,3569,7171,3782,1319,7403,3410,5264,2467,3921,901,2039,1799,1189,1688,2111,5872,1542,7380,4820,703,7752,8587,7240,4789,4001,456,609,560,3056
DMHDS0513,7599,1196,892,3158,2368,457,4787,5621,4952,1290,7786,3818,3872,2327,4000,1212,2297,1897,1020,1529,1938,6035,1567,7555,5365,1091,7693,9364,8496,5373,4891,341,641,718,3367,7802,1295,721,2896,2371,636,4264,7396,4462,1278,7524,3718,4898,2457,5137,991,2400,1670,1049,1982,2278,6180,1524,7498,6116,759,8271,9190,8562,4870,4549,486,586,514,3380
DMHDS0489,7431,1207,605,2323,2022,552,4264,6409,4252,1385,7058,3509,3958,2488,3783,1021,1836,1635,879,1387,1684,5597,1317,6922,4875,773,6613,9380,7231,4698,4182,311,582,626,3060,7631,1069,776,2403,2268,713,4367,6658,4017,1086,7456,3400,4257,2396,4336,1048,2027,1574,1244,1731,1846,5314,1497,6939,4959,753,6216,9010,6979,5018,4552,371,509,473,2925
DMHDS0426,7429,1294,447,2360,2205,575,3922,6339,4128,1269,8127,3117,4971,2006,3845,785,1557,1971,825,1749,2008,5232,1270,5754,4851,718,5788,7493,6983,4503,4515,371,603,591,3167,7096,940,771,2440,2286,479,3736,5490,4334,1129,7156,3271,4718,2384,4569,912,1650,2213,1118,2896,2265,3656,1324,5624,4286,568,9390,8573,5454,4315,3163,432,605,476,2905
DMHDS0538,7610,1460,789,3112,2300,546,5286,7343,4535,1644,10075,4539,4754,2721,4268,1013,2112,1977,1333,2018,2198,6254,1452,8427,6095,910,8766,10524,8136,6053,8213,422,631,1043,4223,7950,1119,1250,2963,2697,516,5456,7050,5479,1110,10790,4638,5518,2701,5649,979,2101,2755,1533,4026,2544,4636,1640,5700,5120,1020,13547,12852,5947,6120,5488,499,758,793,3476
DMHDS0523,8401,1471,788,2925,2783,611,4179,6933,5589,1675,8318,3783,5250,3230,4869,1002,1911,3072,1131,2363,2601,6599,1462,7444,6050,1283,8216,9125,8472,5997,6508,433,697,817,3648,8341,1292,1073,3647,2685,601,4434,7778,5266,1492,9187,3914,5550,3006,5584,1035,2224,2091,1445,2302,2648,6584,1792,8001,5927,928,7591,9101,8330,5450,6245,455,647,566,3397
DMHDS0372,8255,1750,1009,3880,3059,724,5603,6709,6768,2085,8880,4803,5048,3437,6509,1465,2539,2385,1223,2681,2309,7896,1997,8496,8156,1347,11295,12875,10106,7447,7183,505,817,1002,4061,8571,1808,1051,3727,2982,924,5514,9490,6287,1795,9040,4939,5707,3960,6633,1238,3014,2216,1464,2564,2402,7868,2040,8362,7390,922,10720,12763,8852,6832,7471,551,717,755,3963
DMHDS0546,7293,1366,866,4483,2831,669,4964,7285,5339,1688,9499,3876,4979,3021,4817,1122,2259,2221,1153,1805,2033,7419,1607,8555,6348,1252,8963,10586,7396,7397,5963,353,671,1086,3366,7323,1212,1322,3910,3427,780,4807,8229,6089,1507,9977,4052,4060,2872,5319,933,2195,1980,1428,2060,2254,6762,1731,8125,6760,996,8502,10737,8477,6679,6030,445,821,797,3652
DMHDS0498,9447,1553,824,3775,2504,759,4892,6760,5469,1908,8725,4116,5320,3381,5091,1077,2600,2835,1275,2186,2249,6846,2149,8502,6234,1083,8759,11596,9731,6055,6259,361,735,849,3663,8770,1151,1068,3868,2455,513,5078,7309,5738,1647,8461,3938,5789,2737,5467,1002,2949,2098,1261,2140,2147,6526,1859,8881,6979,1005,8287,10587,9895,5751,5750,474,707,538,4037
DMHDS0550,8294,1613,1022,3254,2306,648,4804,6968,5781,1819,10219,3833,5408,3003,6011,1112,1773,2075,1184,2285,2191,6525,1442,7763,6346,1211,8740,9044,9580,6142,6190,440,860,637,3282,7991,1595,889,2557,2534,725,5023,8832,5123,1406,10121,4009,6005,2502,6067,1077,2080,2199,1502,2783,2209,6778,1605,7886,6587,711,8709,9412,9101,5611,5596,429,697,638,3164
DMHDS0225,7042,1276,986,3014,2290,533,4415,5736,4689,1122,6574,3122,3287,2416,4216,1073,1658,1901,963,1664,1470,5758,1706,6966,5299,902,7491,8650,7894,4933,4816,296,514,690,3054,6841,1175,728,2984,2183,446,3510,6179,3751,1019,6462,2747,4316,2778,4151,876,1992,1663,1124,1783,1946,5458,1282,7406,5439,684,7148,8378,7936,5220,4332,467,434,531,2674
DMHDS0541,8356,1597,785,3271,2464,871,5299,6928,5154,1740,9900,3854,4376,2841,4347,963,2124,2694,1093,2025,1918,6291,1466,7206,5475,902,8731,11126,9031,5979,6152,353,684,698,3536,7661,1511,1298,3040,2830,638,5444,8828,4918,1353,8595,3941,4598,2969,4785,945,2394,2491,1287,2408,2034,5961,1707,7565,6390,919,8979,10162,8656,6304,6461,468,570,654,4073
DMHDS0436,8381,1435,1024,2707,2306,699,5016,8382,5491,1459,9415,4387,4591,2883,4962,1264,2464,2265,1268,1954,2336,6211,1547,6912,5496,1166,9039,9880,8061,5510,4800,397,612,660,3102,7666,1250,1249,2367,2570,879,5218,9175,5345,1394,7903,4140,4723,2905,5124,992,2295,1804,1338,2558,2125,5684,1245,6499,6838,1008,9901,9207,8923,5260,5138,556,558,522,3523
DMHDS0456,7814,1345,579,3286,2198,825,4911,6126,5553,1263,8257,4205,4925,2603,4327,1015,1937,2135,1099,1566,2015,5976,1234,7362,5514,1014,7789,10198,8163,5075,5129,367,635,556,3188,7654,1074,1014,3185,2204,627,4578,8672,4321,1276,8391,4198,4788,2658,5398,865,2186,2568,1373,2514,2243,5871,1591,7058,5459,840,8103,8431,8798,4875,4679,467,626,527,3667
DMHDS0441,7283,1344,776,3088,2085,632,4439,5401,4825,1497,6976,4002,4148,2845,4278,985,2041,2186,988,1694,2109,7004,1441,6970,5438,1065,6940,10640,7461,5654,5623,396,620,666,3435,7603,1204,1042,2657,2569,528,4112,6739,4376,1367,6783,3878,4340,2712,4802,1049,2450,1676,1258,1815,2269,5827,1602,6888,5541,869,7569,9978,7976,5445,4575,451,644,480,3294
DMHDS0564,8574,1395,1043,3617,2500,748,4841,7047,4647,1488,8203,4606,5027,2953,5296,1040,1985,2040,1125,1960,2244,6908,1539,8026,6017,1130,8479,9780,9309,6380,7475,432,783,879,3737,7907,1128,918,2774,3165,622,5248,7264,5643,1327,7797,4720,5768,2944,5085,994,2215,2107,1318,2396,2871,6806,1493,7527,7133,818,8930,8918,8435,5587,6229,485,594,575,3772
DMHDS0561,9072,1578,1250,3925,2326,810,5177,6980,6500,2041,7737,3822,5354,3183,5753,1317,2142,2448,1006,2165,2163,7231,1881,9104,5635,1054,9415,10592,8452,6643,6335,465,636,744,3470,8975,1614,1066,3338,2353,634,4731,8416,6475,1651,7923,4460,4998,3167,6373,1072,2300,2093,1292,2157,2398,6602,1746,7699,6342,1007,9628,11513,8357,5955,5983,499,737,613,3721
DMHDS0427,7625,1297,596,2333,2210,494,4404,6361,4961,1161,8237,3201,4357,2275,4317,834,1696,2102,847,1793,1836,5431,1159,5829,5047,628,6513,7669,7983,4596,4218,374,555,541,2816,7666,1291,884,2469,2144,387,4492,6493,4427,1145,8030,3151,4861,2344,4483,851,2000,2301,1062,2781,1988,3190,1366,5356,4625,612,10648,8993,6126,4692,3458,401,558,476,2733
DMHDS0570,8820,1848,1004,3057,2595,1228,5500,7044,6335,1786,9272,4409,5459,2894,4978,1246,2298,2732,1308,2177,2743,7913,1681,8623,5583,1410,8726,10119,10045,5518,5785,378,672,727,4045,9033,1799,1160,2967,2849,617,5386,8588,5992,1780,10332,4086,5577,3078,5822,1135,2492,2297,1487,2301,2936,6735,1829,8672,6472,810,9160,9498,8770,5714,5547,503,683,677,3599
DMHDS0529,8894,1857,895,3065,1797,724,4453,8135,5087,1596,7409,3783,3959,2597,4910,975,1935,2203,883,1608,1725,6548,1328,7663,6163,1313,7260,9106,8963,5455,7148,338,660,577,3162,8768,1740,1276,3044,2240,565,5363,8852,4916,1450,7293,3310,4052,3031,5100,1077,2403,2173,1200,2244,1799,6316,1677,7049,6201,931,7008,9146,8950,5279,6148,424,580,549,3627
DMHDS0532,9554,1892,1030,4143,2823,663,5930,6969,6005,1720,9136,4551,4949,3247,5345,1302,2341,2173,1238,2120,2150,7399,1726,9050,5669,1247,10379,11464,7705,6523,8065,392,690,854,3942,9298,1536,1154,3087,2666,591,5902,9408,5029,1371,9836,4667,5937,3257,5397,1154,2642,2098,1616,2310,2654,6213,1354,8200,6624,996,11159,12236,10231,7069,6323,499,812,748,3427
DMHDS0536,7331,1538,815,3212,2057,516,4421,7008,5548,1430,7898,4065,3822,2522,5420,936,2128,1964,1008,2082,1891,5555,1901,7589,5182,1273,8306,10446,8395,6505,6589,345,700,938,3780,7181,1189,1193,3156,2634,461,5119,9051,4455,1225,8348,3982,3926,3108,5029,971,2369,1847,1285,2246,2354,5889,1640,7847,5832,1007,7908,9370,8438,6056,5550,425,654,616,3559
DMHDS0575,7265,1163,697,3177,2346,587,4156,5410,4115,1082,7715,3435,4795,3050,4502,979,2134,2309,874,1689,2203,6026,1223,7692,4511,1011,6470,9918,7986,5047,5228,379,668,757,2847,6684,1287,875,2756,2346,470,4113,6307,4504,1113,7300,3037,4900,2460,5089,1161,2159,1966,987,2096,2437,5808,1182,7699,5276,834,6077,9905,7015,5097,4667,478,535,447,2760
DMHDS0563,9618,1963,943,4770,2849,759,5618,9275,6220,1765,10093,4299,5789,3220,5158,1367,2503,2183,1114,1647,2463,7295,1650,9828,7888,1517,9994,12080,9589,6210,8124,473,645,787,3531,9582,1704,1636,3296,3588,728,5198,9624,5548,1613,9332,4130,6248,3284,6280,1272,2833,2173,1474,2090,3396,7815,2110,8692,7251,1057,11507,10880,9294,6218,6416,472,700,661,4086
DMHDS0535,9431,1949,1258,3917,2251,890,6499,8547,5148,1930,9042,4306,4257,3306,4821,1416,2303,2392,1222,1941,1746,6955,2328,8690,5926,1729,12177,15903,8591,7779,7562,431,755,1113,4063,9204,1552,1353,4306,2520,725,5862,7371,6581,1684,8575,4040,3961,3670,6642,1307,2886,2278,1218,2067,2177,8442,2311,11251,6939,1198,11075,14090,9373,6778,7204,525,809,723,4562
DMHDS0565,8505,1592,728,2852,2301,886,4575,6655,4678,1647,9283,4132,5019,2884,4914,954,1925,2072,1362,2125,2077,6484,1386,7330,5457,741,7977,9596,7009,6263,5877,388,596,781,3688,8203,1416,1097,2639,2473,525,4331,8639,4309,1386,9395,3964,5777,3014,4768,1117,2029,2650,1691,3023,2326,5825,1479,6706,5755,1122,6173,7374,7232,5368,5101,342,538,561,3821
DMHDS0572,7837,1335,902,4819,2825,1042,4820,5492,6139,1517,8683,3185,5573,2897,4763,1176,1751,2629,1154,2203,1827,4736,1680,8623,5976,1353,9412,15511,6216,5796,5857,371,753,833,4282,8194,1169,1052,2582,2632,935,4748,7671,5360,1330,8723,3823,5442,2649,5359,894,2397,2282,1292,2360,2138,6944,1641,7196,6365,967,9023,11171,8888,6329,6035,481,682,654,3569
DMHDS0577,7331,1456,860,4198,2819,514,4454,6060,4194,1492,9026,4079,4559,2675,4530,1094,2223,2352,1161,2154,2007,6423,1674,8333,5113,1309,7720,11808,6740,6155,5547,341,496,698,3364,7430,1210,1211,2898,2856,453,4006,6624,4333,1184,7943,3834,5352,2713,4535,905,2516,2465,1233,2493,2250,6100,1817,8241,5741,1058,7778,10343,7057,5298,5220,399,520,613,3086
DMHDS0424,7500,1620,962,3111,2449,672,4485,6798,4797,1770,7556,4082,4693,2357,4547,1089,2015,2532,1142,2009,2235,6675,1728,7170,5638,1327,7353,10142,7341,7229,6606,348,735,1068,3753,6986,1221,691,3290,2482,589,4853,9048,5380,1488,8836,4135,4859,2944,5041,819,2121,1835,1224,2134,2020,6069,1531,7107,5786,830,8914,10403,8078,5570,5007,469,689,619,3144
DMHDS0560,8106,1400,989,4045,2341,700,4670,5948,5509,1474,7505,4149,4207,3052,4812,1040,2750,3467,1002,2396,2326,6829,2217,8613,6362,1360,8221,12024,8044,6963,6289,389,700,967,3650,7931,1481,1184,3542,2307,540,4351,8082,5279,1327,6585,3942,5249,3210,5666,923,2977,2900,1015,2928,2209,6111,1979,9202,6473,1047,7553,10903,8658,6324,5945,460,811,657,3825
DMHDS0582,7455,1383,838,2543,2464,651,5643,7217,6013,1859,8456,3742,4953,2592,5243,1210,2136,2516,960,2162,1699,7157,1969,7940,6365,950,9929,11763,9854,6166,6546,463,673,876,4077,7807,1217,723,4093,2943,701,5174,8717,5247,1112,7591,4431,5289,2858,5930,1117,3188,2043,1297,2079,2474,7373,1602,8547,6808,570,9326,11796,9200,6974,6321,524,668,645,3720
DMHDS0487,8588,1493,1066,3774,2781,860,5540,9012,5882,1804,10006,4257,6071,3616,5741,1189,2554,2309,990,1925,2242,7213,1741,8771,6421,1362,9247,11789,9811,6925,7020,521,759,975,4000,9375,1728,967,3463,3119,639,5555,10400,5925,1523,10396,4263,5700,2601,6139,1158,3640,2315,1362,2541,2221,6591,1291,8949,5845,1094,8209,12553,10035,6656,6547,510,779,660,3861
DMHDS0598,8712,1488,639,2738,2173,871,4085,6440,5459,1523,7503,3945,4442,2991,4943,806,1638,2407,1049,2388,2123,6821,1501,7341,4646,1212,7815,10131,7206,6050,5621,395,627,740,3631,7861,1216,1230,2904,2548,550,4217,8886,4742,1145,7072,3852,5108,2944,5246,835,1888,1868,1270,2604,2428,6302,1595,7243,5202,1208,8026,9342,7589,5404,5586,511,584,526,4279
DMHDS0556,9263,1487,1024,3653,2911,718,4753,7335,5360,1711,9214,4416,5316,3399,5404,1075,2392,2265,1103,2073,2186,7841,1475,9280,6231,1688,9984,12222,10944,6951,7027,415,782,991,3799,8997,1442,1287,3402,2814,652,5204,8708,6163,1520,9581,4115,5066,3116,5804,866,2361,2246,1357,2512,2666,7577,1569,8772,6729,915,9750,12558,10403,6462,5963,612,682,778,4688
DMHDS0567,8225,1500,981,3245,2460,647,4507,7367,5057,1564,7524,4265,5757,2836,4808,1410,1970,2678,971,2505,2115,7079,1832,7862,5604,1203,8694,9363,9616,6030,6676,440,712,675,3506,7447,1379,758,2958,2371,552,4137,9516,5161,1071,7540,4788,5686,3179,5422,1145,2917,2098,1197,1880,2161,6355,1519,7869,6485,840,9103,10104,10749,5138,6045,521,558,602,3322
DMHDS0603,6309,1076,530,2514,1919,524,3842,4927,3782,1215,5640,3522,3645,2151,3115,905,1534,1739,774,1652,1545,4880,1125,6436,4175,1043,5683,7831,7114,4120,4734,335,564,621,2614,6037,1104,775,2233,2042,412,3483,5580,4085,1052,6028,3337,3572,2444,4126,825,1801,1424,937,1688,1632,4260,1196,6139,4493,683,6245,8455,6575,4055,4090,390,566,428,2592
DMHDS0528,8140,1231,962,2698,1977,738,4419,6415,4212,1415,7577,3116,3618,2279,3646,895,2003,2306,940,1928,1899,6518,1371,6984,4768,845,8107,9795,7022,5123,5667,370,651,603,3358,8031,1027,910,2765,2323,663,4126,6226,3990,1277,7522,3359,4200,2323,3882,947,2295,2122,1271,2155,1901,6341,1341,7149,6012,790,7298,8979,7242,4768,5911,461,590,391,2990
DMHDS0542,7526,1334,1040,2788,2205,623,4765,7099,5674,1319,9258,4087,4899,2323,5312,1237,2231,2292,1142,2136,1777,5642,1511,7771,4911,1340,7886,10585,10301,5648,5401,379,596,744,3779,7894,1293,1156,2951,2377,489,4902,7443,4823,1267,9709,3930,5103,3019,5393,1287,2084,1728,1160,2373,1708,5783,1545,7714,5528,1036,8663,9036,9497,6103,5634,432,598,661,3261
DMHDS0491,8027,1989,964,2690,2588,731,4633,7932,4967,1607,9272,3546,5243,2836,5970,987,2145,2540,1225,2657,2418,6416,1570,7619,5503,1142,8567,10704,7486,6630,5509,378,687,629,3929,8463,1495,949,2844,2853,695,5102,9375,5326,1397,9277,3890,5670,2970,6254,1006,2319,2063,1597,3175,2661,6418,1801,7723,5959,922,8028,10328,8501,5763,6307,488,727,531,3806
DMHDS0593,8103,1379,1001,2768,2252,733,3843,5740,3942,1457,7449,3770,4084,2817,3859,871,2080,2094,1001,1850,1846,5754,1602,6467,5890,932,8169,10574,7964,6613,7325,376,747,886,3488,8595,1120,1037,2728,2267,599,4511,6741,5072,1289,6722,3338,4142,2749,4920,858,2235,1956,1403,1872,1888,6524,1713,6634,6259,810,7935,9975,8200,5241,5774,445,613,713,3223
DMHDS0422,7309,1289,788,2802,2466,537,4904,7477,6047,1311,8472,4713,3804,2579,4643,1290,2104,2441,1195,2314,1922,6203,1520,7271,5345,1178,7817,9596,8404,5604,5717,391,685,831,3964,7213,1330,892,2904,2319,541,5285,8252,4782,1437,8262,4289,4644,2752,5529,1224,1851,2367,1360,3005,2171,6177,1469,6874,5636,852,7400,8880,8875,5741,6144,447,695,779,3395
DMHDS0607,8672,1588,973,3592,2531,705,4889,7102,4591,1503,9147,4272,4832,2944,4202,992,2116,2085,1012,1587,2288,6694,1458,8820,4660,1261,8528,9963,8218,5156,5577,364,714,722,3673,8314,1517,1074,3166,2766,441,4867,8305,4702,1317,8328,3803,4631,2978,4857,1010,2356,2045,1128,1961,2967,5940,1661,8099,4958,905,8161,9583,7824,5170,4396,505,416,506,3786
DMHDS0608,8878,1142,814,3501,2660,804,5050,6475,6671,1582,7923,4380,4464,2795,4748,1119,2379,3122,1055,2118,2746,5991,1568,7270,7084,1324,9242,11548,9142,6402,7008,404,805,797,4347,8367,1224,1197,3330,3121,523,4892,7977,5689,1711,8946,4227,4569,2668,5746,892,2637,2316,1272,2447,3336,7112,2312,7566,6006,798,9559,11073,8422,5885,6277,468,665,564,4194
DMHDS0581,7992,1216,715,3033,2643,766,5129,7139,6094,1212,9814,4109,4553,2624,5350,1091,2627,2587,1207,2326,2057,6603,1508,7837,5879,1311,8584,11091,8518,6993,6143,300,643,780,3342,7789,1273,1448,3284,2499,741,5698,9055,5377,1514,7685,4337,3898,3166,5400,1177,2707,1953,1343,2140,2257,6264,1896,7948,6517,1132,8389,10398,9456,6556,6333,475,667,575,3328
DMHDS0571,7385,1496,835,3489,2343,800,5039,7203,6295,1605,8705,3885,4475,2791,5173,1024,1913,2201,986,1957,1990,6495,1716,7602,6580,1364,8339,10916,9631,5506,6250,410,649,756,3754,7602,1326,1471,2920,2599,557,4819,9278,5117,1208,9050,4036,4583,2909,5037,950,2155,2142,1207,2277,2124,6313,2017,8065,6962,1128,7850,9944,9506,5773,5355,490,598,536,3324
DMHDS0616,7391,1591,870,2584,2060,483,5228,6679,4521,1631,6495,4289,3876,3121,4605,1062,2420,2034,1155,1600,1760,6190,1648,6427,7137,1278,8143,10503,9766,5647,7326,415,555,616,3419,7314,1127,800,2704,2175,472,4982,8956,4270,1366,7403,3411,4259,2269,4688,983,2752,2102,1027,2138,1702,5718,1530,6300,6418,951,7580,9850,8746,5241,6208,292,502,621,3298
DMHDS0604,7209,1519,1054,3315,1786,558,3582,6300,4363,861,6032,3156,3663,1962,4381,886,2314,1967,991,1740,1589,5999,1185,6982,4813,1156,7105,9067,7111,5153,5249,274,539,659,3244,7004,1218,760,3577,1849,627,4046,7040,4547,1185,7063,2754,3826,2286,4438,944,2223,1785,1038,1934,1632,5270,1911,7416,5061,611,6876,9083,7274,4763,4524,370,657,441,2805
DMHDS0580,7617,1190,765,2785,2785,428,4520,5588,4864,1538,8374,3549,4862,2639,4840,931,1720,1822,935,1483,2868,6069,1331,6214,4946,1014,7734,9054,6458,5416,5159,379,721,649,3565,7756,1190,851,2512,2660,546,4926,7478,4517,1375,8217,3700,4929,2407,4814,911,2090,1718,1190,2110,2888,5452,1550,6059,5010,933,8314,7797,7701,4601,4440,491,584,500,2971
DMHDS0612,7657,1288,579,2884,2612,621,3997,5541,4321,1577,8267,4125,5023,2505,4240,985,1710,1900,856,1461,2737,5738,1337,6595,4702,1044,7184,8900,8060,5525,4737,348,583,640,3189,7546,1060,932,2627,2595,605,4471,6493,3948,1360,7890,3861,5534,2687,4434,1098,1965,1665,1122,1645,2891,5920,1478,6801,5185,761,7021,9268,7920,5045,4978,444,548,535,3023
DMHDS0420,8496,1190,882,3476,3016,786,5053,6657,4440,1624,9280,4388,5239,2955,4294,1185,2378,2868,1045,2061,2517,6823,1477,9164,5625,1473,8465,10405,8750,5827,5142,384,741,902,3826,9024,952,985,3786,3244,660,5058,7472,4649,1626,9821,3970,5683,2898,4288,1049,2445,1785,1302,2257,3437,6363,1723,8414,5404,916,8807,8998,8444,5659,5351,510,687,652,3749
DMHDS0476,7823,2067,1297,4140,2707,762,5486,8524,5968,1756,10481,4777,5177,3283,6456,911,2370,2392,1173,1845,1781,6453,1902,7877,6941,1777,8911,11041,8326,7536,6674,435,777,774,3754,8139,1619,1071,3376,2589,700,5737,9907,5700,1514,12115,4897,4421,3287,6561,1027,2365,2476,1363,2411,1920,6384,1883,7781,7216,1200,9843,11687,9443,6867,5928,578,665,700,3597
DMHDS0566,7438,1109,928,2883,2107,570,3946,6817,5258,1333,7267,3306,4509,2747,4262,952,1637,1971,850,1162,2292,5669,1293,6140,4485,964,7300,8381,7634,4500,5249,361,654,574,2923,7603,980,869,2397,2178,489,3995,6604,4405,1279,7495,3179,4404,2470,4607,872,2108,1754,906,1771,2433,6362,1361,6287,4716,596,7020,8713,6984,4513,5216,359,625,506,2679
DMHDS0429,7014,1250,803,3521,2518,628,4757,5696,5443,1326,7436,3780,4439,2625,4426,1154,2440,2161,965,1635,1942,6983,1657,8222,6176,1175,7646,10541,8411,6049,7492,367,726,853,3580,8125,1218,1179,3014,2384,528,4913,7396,5555,1103,7918,3440,4703,2743,5889,1035,2501,1935,1231,2114,2159,5841,1776,7604,5591,1127,9264,10539,9087,5990,5752,487,662,630,2849
DMHDS0595,8025,1435,847,2691,3071,694,5524,7205,5574,1864,9274,3936,5363,2880,5216,1171,2029,2452,1018,2159,2326,8075,1409,8535,6354,1440,9579,10303,8973,6319,6505,370,702,761,3390,8459,1472,1158,3224,2406,676,5293,8783,5414,1543,9034,3971,5615,3004,5917,1208,2403,2209,1277,2197,2394,8024,1543,9123,5677,1083,9107,9532,10178,5569,6250,479,603,564,3315
DMHDS0516,8076,1554,974,3109,2277,519,4853,6991,4810,1651,8027,3925,4011,2594,4838,1088,1990,1989,959,1658,1429,6621,1954,7695,6227,1040,8020,9881,9474,5733,8328,337,580,796,3477,7983,1252,1111,3199,3028,453,4738,8805,4147,1407,8050,4145,4074,2950,5091,876,2063,1722,1080,1987,2036,6778,1593,7804,7143,883,8757,9063,9916,5542,5864,480,547,516,3053
DMHDS0283,8157,1372,946,2544,2726,787,5972,8014,5928,1514,9565,4391,4232,3311,5113,1348,1751,2969,1136,2395,2302,6551,1196,7339,5812,1195,8320,8974,8516,6239,6049,427,863,810,3291,8780,1272,829,2865,2847,784,5645,8614,6019,1419,9140,4223,5300,2855,5647,995,2031,2383,1309,2157,2595,6051,1648,7846,6142,723,8312,9374,9655,5641,6179,513,824,564,3088
DMHDS0609,8325,1507,1101,2904,2443,911,5519,7534,6339,1855,9067,4566,5853,3768,5803,1043,2293,2251,1374,2413,2751,7154,1795,8549,5801,1333,10333,10540,8997,5934,7350,441,767,859,3692,7914,1543,1497,3303,2440,505,4908,8804,5705,1300,8902,4204,6274,3191,5832,887,2276,1927,1456,2452,2190,8738,1594,8187,6768,1197,9445,11165,9427,6578,7514,442,772,742,4143
DMHDS0433,6995,1422,666,2397,2535,590,4291,5696,4356,1488,7444,3543,4591,2639,3987,905,1836,2112,1118,1563,2185,5483,1309,6769,5574,973,6413,8295,8224,4987,5918,388,641,665,2801,6947,1029,719,3672,2537,492,3987,5616,4944,1025,7732,3357,4926,2862,5179,809,2267,1883,1170,1975,2557,4430,1310,7694,3788,579,7580,11384,5874,4885,3397,468,527,488,2659
DMHDS0624,8130,1249,757,3158,3069,853,5131,6950,6117,1896,8796,4512,5005,2715,5046,1022,2119,2457,1223,2217,2288,5976,1496,7486,6183,1319,9491,10614,10225,6261,6217,426,686,897,4244,7659,1418,1188,4571,2712,551,5272,7118,6012,1257,9604,4475,4718,2940,5776,1005,2142,2668,1463,2803,2260,4587,1716,8679,5048,1060,9929,13694,7456,5881,4488,562,850,684,3841
DMHDS0384,6929,1370,1134,2864,2024,625,4152,6571,5859,1777,7549,4312,4338,2505,5324,910,1701,2434,1116,2158,1939,5658,1966,7228,5459,1187,7320,8985,7761,5282,4513,363,568,667,3511,7346,1284,1114,2872,1997,583,3770,7765,4288,1368,7789,3712,5566,2834,5277,928,1957,1629,1303,2081,2412,5927,1671,7196,5624,723,8914,8499,8030,6044,5329,445,557,495,3330
