ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS1026,752,2918,797,1641,1012,935,5726,1413,1820,2690,6116,1190,337,391,569,1949,869,1282,880,886,4632,3136,2805,3123,6064,1971,383,225
DMHDS1086,667,2530,719,1560,1006,892,6363,1413,1844,2473,5274,1507,535,662,549,2227,731,1287,887,843,5171,2334,3006,2871,5933,1687,479,300
DMHDS0445,776,3298,709,1649,888,789,5958,1833,3416,3725,8126,1589,508,638,653,2738,789,1365,928,830,4959,3192,3438,4131,7344,1569,522,342
DMHDS1218,668,2704,788,1467,880,920,5833,1530,1709,2702,5972,1213,378,438,601,2515,811,1262,942,950,4196,2386,3494,2486,5579,1426,359,240
DMHDS0738,709,2858,771,1673,1099,937,6750,1838,2131,2858,6552,1632,375,462,568,2364,790,1329,1031,896,5350,2757,2845,3056,6212,1574,413,269
DMHDS0452,783,3505,758,1580,978,905,6393,1482,2503,2722,6913,1708,520,641,711,3113,868,1398,1013,881,5411,2491,2931,3462,7311,1649,481,307
DMHDS1149,511,2179,564,1217,782,676,4497,1152,1700,2457,4924,1103,358,429,412,1509,640,1043,783,688,3823,2067,2246,2813,4829,1319,334,216
DMHDS0380,625,3077,746,1579,961,910,6319,1681,2301,2398,6112,1677,365,546,613,2603,815,1339,935,925,4989,2432,2947,3136,6778,1682,367,227
DMHDS0558,740,3316,746,1597,1002,874,5829,1489,1972,2342,5895,1647,512,680,481,1983,700,1126,891,803,4756,2529,2532,2672,5703,1491,401,321
DMHDS1124,690,2600,761,1622,910,813,5388,1444,1711,2532,5487,1519,494,606,490,2070,812,1294,873,852,4234,2336,2441,3006,5517,1539,424,309
DMHDS1158,669,2433,785,1580,1128,952,6424,1479,1865,2875,6269,1471,525,580,535,1981,815,1309,914,885,5536,2249,3300,2749,6125,1882,446,284
DMHDS0766,934,4571,808,2116,1179,952,7499,1377,2122,2722,6529,1136,346,387,640,2814,780,1360,1124,858,5375,2613,3637,3044,6349,1452,377,273
DMHDS0700,779,2998,832,1863,1412,1086,7993,1720,2526,3070,6472,1735,448,576,561,2276,729,1173,1191,886,6008,2556,3401,3360,6182,1537,500,306
DMHDS0885,842,3216,810,1772,1086,1067,5598,1491,1907,2871,6315,1848,408,467,640,2405,804,1368,1045,953,4963,3027,3276,3406,6561,1659,438,243
DMHDS0898,623,2481,678,1389,953,842,5919,1400,1825,2183,5879,1398,358,435,523,1946,687,1204,1010,815,5055,2510,2866,2493,6118,1461,341,232
DMHDS0690,645,2384,752,1607,931,824,5585,1603,1677,3116,6113,1709,341,402,511,2090,741,1302,985,815,4994,2333,2317,2013,4754,1210,350,238
DMHDS0940,823,3112,935,2046,1276,1162,7792,1710,2209,2782,6801,1726,390,447,554,2108,867,1530,1143,1046,6254,2960,2775,3283,6890,1536,514,304
DMHDS0946,722,2618,831,1625,1110,1001,5807,1868,2119,2879,6573,1523,508,575,606,2344,855,1455,1071,924,4961,2769,3173,2803,5739,1456,456,330
DMHDS0221,514,1847,631,1260,826,776,5134,1398,1845,2114,4875,1078,338,472,444,1914,656,1047,820,708,4422,2044,2516,2093,5056,1061,326,203
DMHDS0651,536,2087,703,1344,972,823,6114,1296,1569,2513,5847,1144,333,360,407,1692,672,1096,788,728,4908,2077,2121,2600,5615,1185,323,218
DMHDS1052,604,2199,726,1481,842,816,5428,1556,1832,2388,5369,1450,374,444,463,1802,708,1233,800,767,4382,2374,2651,2480,5023,1402,330,242
DMHDS0294,654,2494,811,1492,1023,906,5470,1585,1777,2055,5425,1532,418,573,553,2483,738,1220,831,817,4465,2102,2940,2697,5165,1519,403,272
DMHDS0219,630,2458,731,1433,1030,865,5271,1560,2039,1893,5239,1297,370,436,492,1955,689,1151,903,771,4247,2344,2565,2087,5368,1229,374,264
DMHDS0337,655,2203,797,1594,1133,1022,6375,1352,2139,2905,5712,1089,495,557,560,2054,816,1380,946,908,5310,2429,2835,3227,5477,1459,455,302
DMHDS0858,537,2258,638,1367,920,732,5500,1541,2101,2842,5769,1383,473,592,512,2293,637,1114,828,696,4188,2371,2413,3037,5220,1305,443,285
DMHDS1128,633,2584,705,1541,925,817,5332,1498,1760,2437,5122,1389,491,660,569,2331,758,1309,830,812,4342,2070,2797,3073,5768,1286,392,263
DMHDS0409,799,3401,800,1839,1110,929,6322,1404,2178,2169,5480,1491,403,494,601,2440,768,1312,1035,840,5313,2749,3115,2529,5133,1372,436,294
DMHDS0662,723,2514,770,1551,978,922,5300,1252,1696,2832,6550,1780,393,522,502,1944,721,1185,916,832,4572,2152,2646,3452,6559,1545,431,291
DMHDS0525,751,2938,763,1638,953,896,5594,1381,1681,2339,5682,1585,398,492,629,2662,793,1443,1106,842,5218,2198,3131,2778,5297,1501,361,236
DMHDS0748,907,3484,795,1825,1016,925,6061,1750,2069,2378,5796,1657,585,669,681,2502,935,1619,964,999,5445,2469,2709,2789,6206,1563,548,374
DMHDS0310,561,2372,697,1419,898,828,5601,1655,2004,2687,5341,1278,545,736,472,1796,730,1130,852,796,4656,2379,2359,2444,5202,1294,440,310
DMHDS0968,689,2844,685,1551,926,752,5532,1648,2336,2627,6554,1760,330,421,629,2755,763,1305,836,808,4016,2314,3128,2986,6666,1574,341,225
DMHDS0661,649,2219,700,1493,936,804,5549,1584,1907,2895,5547,1674,377,480,542,2001,719,1249,855,819,4586,2709,2614,2583,5358,1636,418,301
DMHDS0709,664,2532,717,1553,970,871,5459,1577,2214,2738,6382,1402,407,539,571,2270,793,1319,892,852,4850,2648,2547,2767,5863,1866,423,299
DMHDS0915,779,3041,831,1794,1124,1014,7709,1844,2415,3110,6513,1754,622,736,603,2284,863,1411,1057,932,5535,2933,3433,3173,6872,1822,516,342
DMHDS0297,670,2548,766,1644,1032,900,6271,1594,1802,2938,6000,1764,431,460,606,2145,769,1371,996,835,4662,2328,2836,3225,6177,1449,433,268
DMHDS0630,671,2450,644,1509,961,770,6350,1645,2398,2625,6264,1523,416,587,506,1960,721,1270,1028,852,5793,2770,3330,3126,6076,1657,463,330
DMHDS0406,840,3270,764,1922,1131,957,6890,1496,2064,2442,5353,1416,447,475,602,2284,776,1316,1142,884,5508,2774,3208,2662,5508,1577,441,297
DMHDS0868,671,2777,676,1514,1006,744,5151,1374,1711,2205,4989,1552,433,612,557,2261,705,1264,862,779,4918,2840,2378,2354,5064,1442,445,306
DMHDS0957,581,2420,752,1542,895,848,5288,1468,2071,2151,5343,1677,422,561,554,1897,805,1374,959,860,5345,2421,2637,3008,6012,1598,379,268
DMHDS0873,660,2522,744,1542,965,875,6388,1343,2060,2515,6802,1479,467,642,494,1856,846,1369,989,981,5259,2243,2430,2910,6507,2067,405,276
DMHDS0587,737,2852,742,1536,1110,859,6323,1692,2652,2534,5688,1533,461,641,578,2159,759,1260,995,848,5661,2698,3194,2722,5913,1729,437,322
DMHDS0468,658,2330,736,1498,1100,931,5840,1482,2725,3444,7262,1240,383,525,474,1911,772,1205,989,890,5079,2237,2917,3493,6728,1697,453,293
DMHDS0805,766,2768,717,1502,973,867,6563,1469,2472,3053,6433,1563,497,665,575,2304,705,1262,891,789,4897,2304,2647,3909,7500,1845,483,343
DMHDS0978,729,2958,711,1601,918,889,6176,1666,2097,2702,6704,1238,390,514,626,2372,762,1375,991,874,5528,2359,3119,3013,6259,1366,362,253
DMHDS0715,631,2459,718,1464,943,927,4945,1640,1973,2290,5637,1311,356,440,500,2215,734,1272,825,828,4455,2127,2298,2803,5430,1517,457,261
DMHDS0713,851,3184,820,1683,1225,983,6516,1479,2407,3164,6822,1756,490,564,580,2349,818,1397,1114,937,5500,2288,3196,3178,6626,1483,450,282
DMHDS0511,672,2437,674,1558,1009,760,5727,1418,1839,2477,5779,1489,391,456,560,2059,711,1283,1005,871,5023,2457,2467,2756,5554,1450,386,264
DMHDS0677,716,2539,783,1591,1146,1001,6371,1602,2206,2806,5796,1497,391,542,612,2419,846,1415,1113,1014,5964,2621,2843,2696,5705,1377,393,285
DMHDS1088,600,2409,613,1399,862,728,5468,1499,1815,2473,5957,1124,412,465,477,1984,729,1159,833,780,4388,2114,2357,2789,5869,1652,390,251
DMHDS1020,568,2099,668,1344,875,745,5565,1494,2090,2024,4935,1044,344,421,460,1882,823,1196,820,857,5483,2103,2587,2535,5359,1093,355,246
DMHDS0606,594,2414,621,1382,917,674,5320,1693,2082,2081,4974,1407,421,477,502,1992,692,1168,948,738,4450,2483,2595,2410,5241,1404,416,295
DMHDS1148,591,2150,604,1240,896,667,5988,1474,2273,2287,5045,1545,405,449,529,2134,588,1151,857,679,4663,2404,2881,2935,5175,1213,332,217
DMHDS1187,623,2476,656,1395,924,925,5624,1422,2079,2357,5398,1589,420,478,455,1905,746,1238,978,840,5075,2218,2410,2451,5713,1807,415,307
DMHDS0899,744,2701,684,1589,888,805,5957,1665,1742,2987,6148,1371,341,564,502,2044,793,1311,1087,868,5063,2561,2825,3022,5531,1821,342,231
DMHDS0682,581,2206,636,1308,805,747,4915,1415,2264,2730,6510,1602,407,536,475,1624,763,1288,783,785,4253,2115,2874,3032,6607,1495,354,264
DMHDS1002,562,2222,651,1330,935,772,5336,1320,2146,2474,4877,1198,407,564,465,1916,711,1171,844,740,4297,2258,2407,2493,4813,1505,330,241
DMHDS1014,577,2083,753,1501,899,877,5284,1865,1707,2486,5784,1351,353,443,494,1731,800,1274,886,912,4596,2288,2600,2678,5537,1616,370,247
DMHDS0935,409,1548,517,1299,781,647,5792,1549,1483,2673,5517,1184,315,365,319,1166,584,907,790,700,4767,2403,2333,2766,5123,1172,349,230
DMHDS1156,736,2593,832,1693,1028,1029,6240,1714,1910,1985,4711,1233,563,680,590,2224,802,1421,993,923,5261,2520,2898,2448,5383,1260,419,302
DMHDS0610,626,2453,803,1553,985,904,6291,1695,2054,2555,5388,1303,478,648,543,2242,791,1293,865,842,5428,2823,2840,3180,5585,1280,396,268
DMHDS1030,574,2340,673,1427,910,783,5928,1356,2022,1874,5333,1202,327,415,501,1891,753,1184,865,721,4212,2500,2742,2387,5317,1484,301,240
DMHDS0756,756,2905,805,1702,974,918,6358,1525,1985,3083,6434,1317,457,557,681,2501,835,1385,1105,955,5033,2186,2496,3699,6498,1200,463,293
DMHDS1160,687,3023,716,1589,992,901,6077,1619,2157,2092,5297,1869,479,572,512,1998,761,1317,930,876,5454,2525,3011,2091,4989,1979,447,322
DMHDS0688,617,2374,771,1575,926,880,6322,1477,1881,1982,4834,1121,423,542,522,1999,901,1471,947,975,5902,2406,2567,2559,5563,1657,555,306
DMHDS0519,669,2450,732,1454,884,877,4965,1384,1672,2857,5545,1138,383,499,493,1928,767,1202,835,859,4505,2210,2642,2817,5538,1207,374,244
DMHDS0534,676,2946,720,1556,872,766,5585,1347,1896,2012,5731,1559,478,569,517,2150,824,1280,972,956,4909,2264,2950,2869,6043,1466,424,284
DMHDS0692,653,2816,704,1600,1050,842,6289,1700,2529,2528,5353,1046,478,667,528,2167,679,1202,918,756,5539,2449,3443,2747,5341,1429,503,328
DMHDS0403,613,2593,754,1499,1020,954,6178,1359,1688,2582,5702,1386,414,463,506,2167,746,1165,1006,849,5279,2138,2167,2596,5116,1599,357,248
DMHDS0438,699,2653,707,1455,1052,819,5550,1622,2094,2631,6449,1315,411,554,557,1810,841,1352,1135,986,5240,2300,2495,3064,6853,1636,439,268
DMHDS0408,679,2977,740,1508,1003,802,5569,1616,2134,2913,5897,1389,498,553,623,2430,689,1296,948,794,4631,2470,2448,3021,6222,1767,520,336
DMHDS0463,666,2820,717,1622,1113,848,6057,1762,2329,2687,6163,1680,462,528,609,2536,790,1400,1241,957,5094,2331,3021,3118,6482,1762,403,288
DMHDS0327,799,3212,844,1748,941,978,6477,1813,2756,2527,6269,1957,438,516,618,2268,896,1518,1048,940,6395,2562,2994,2750,6520,1952,418,259
DMHDS0474,520,2008,642,1293,800,701,4768,1147,1664,2308,4892,1262,313,413,388,1591,677,1065,830,703,4170,2040,2464,2552,5200,1346,331,225
DMHDS1111,667,2823,693,1464,908,820,5784,1625,1839,2503,5696,1433,480,599,503,2046,698,1190,895,792,5187,2389,2701,3132,6055,1502,416,294
DMHDS0763,631,2407,723,1560,974,897,5907,1324,1566,2628,5974,1310,381,502,555,2140,792,1463,956,877,4565,2784,2343,2933,5973,1393,384,269
DMHDS0302,725,2543,805,1765,1059,938,5917,1698,2107,2255,5770,1298,464,575,550,2167,821,1330,961,846,5381,2384,3317,2607,5904,1542,456,292
DMHDS1200,636,2520,716,1485,1037,893,5690,1276,2290,2361,5919,1644,337,429,451,1742,697,1154,938,824,4887,2411,2721,2692,6287,1513,427,226
DMHDS1159,654,2731,668,1537,1026,875,6406,1493,1830,2416,5877,1412,386,485,555,2131,762,1318,1003,906,5218,2259,2856,2730,5382,1247,408,280
DMHDS0388,629,2442,609,1330,882,732,4414,1135,1560,1993,4409,1412,437,462,455,1849,647,1129,766,703,3706,2130,2419,2265,4307,983,409,260
DMHDS0993,599,2392,659,1390,915,766,4886,1157,1418,2409,4933,1174,349,417,532,1986,741,1218,854,762,4363,2027,2250,2767,5448,1236,390,244
DMHDS0209,668,2534,643,1393,844,730,5407,1329,2198,3161,6898,1322,526,628,483,1828,715,1194,935,868,4335,2388,3189,3629,6893,1663,582,304
DMHDS1132,733,2907,755,1785,1053,933,5789,1628,2211,2343,5523,1239,376,470,573,2238,772,1336,1148,957,5741,2681,3297,2544,5289,1312,463,291
DMHDS0383,498,2089,635,1220,701,680,4527,1282,1572,2187,5258,1301,359,455,417,1681,662,1057,701,656,3615,1969,2363,2164,5430,1695,363,244
DMHDS0483,642,2553,713,1505,833,872,5877,1430,1610,2688,5175,1291,359,472,514,2067,737,1207,851,798,4999,2055,2486,2668,5199,1154,360,249
DMHDS0982,777,3396,855,1793,988,937,5714,1841,1895,2837,6765,1532,456,544,570,2298,808,1406,1042,925,5068,2583,2725,3109,6719,1653,483,284
DMHDS1087,660,2597,693,1455,865,685,6642,1552,2145,2995,6198,1807,437,583,514,1988,710,1174,893,784,5748,2551,3042,2654,5979,1771,332,229
DMHDS1077,582,2603,652,1453,866,781,5305,1458,1842,2117,5003,1122,451,527,487,1993,696,1159,825,802,4554,2026,2409,2722,5203,1382,350,220
DMHDS0618,586,2231,624,1327,748,682,5309,1287,1693,2155,5001,1433,294,356,448,1639,618,1064,773,690,4841,2080,2883,2353,4968,1156,264,190
