ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS1076,0.8,1.2,0.9,0.9,1.0,0.6,3.4,1.3,1.5,4.6,6.9,0.3,0.2,0.5,1.0,1.3,1.0,0.6,0.8,0.6,3.6,0.7,1.4,3.2,6.3,0.5,0.2,0.2
DMHDS1129,1.0,0.9,0.9,0.9,1.2,0.3,3.5,1.0,1.1,6.4,7.6,0.4,0.7,0.1,0.9,0.9,0.9,0.6,1.0,0.6,4.1,0.8,1.2,5.2,8.3,0.3,1.1,0.8
DMHDS0998,0.9,0.8,1.1,0.6,1.1,0.7,4.4,1.4,0.9,4.5,5.6,0.7,0.2,0.2,0.6,0.9,1.2,0.7,0.8,0.8,3.5,0.8,1.0,4.4,6.4,0.5,0.6,0.1
DMHDS0879,0.8,0.8,1.2,1.3,1.5,0.8,5.0,1.1,1.5,6.2,7.1,0.6,0.2,0.4,0.8,1.9,1.4,1.6,1.2,1.1,4.8,1.4,1.3,6.3,7.7,0.5,0.8,0.8
DMHDS0502,0.7,1.0,1.2,0.8,1.5,0.8,4.4,1.0,1.5,4.6,7.0,0.6,0.1,0.4,0.6,1.6,2.2,1.2,0.8,0.9,4.7,0.5,0.6,4.5,7.1,0.2,0.4,0.1
DMHDS0890,0.9,0.7,0.9,0.7,1.3,0.9,3.6,1.0,1.2,4.1,5.9,0.4,0.1,0.5,0.7,0.9,1.1,1.0,0.7,1.0,3.6,0.8,1.0,4.8,7.5,0.2,0.2,0.2
DMHDS0844,1.2,1.6,1.3,1.4,0.7,1.0,3.9,1.2,1.5,6.6,8.4,1.0,1.0,0.3,0.2,1.0,0.9,0.8,0.6,0.4,3.4,1.0,1.9,5.7,8.6,0.2,1.7,0.2
DMHDS1026,1.3,1.1,1.4,1.4,1.5,1.3,4.9,1.3,1.0,5.1,6.9,0.5,0.2,0.2,0.9,1.3,1.9,0.8,1.0,1.2,5.0,1.3,1.4,4.6,7.6,0.7,0.2,0.2
DMHDS1086,0.8,0.9,1.0,1.0,1.5,0.8,3.8,1.1,1.8,5.1,5.2,0.5,0.2,0.5,0.7,0.8,1.1,1.0,0.9,0.7,4.0,0.7,1.0,5.0,6.8,0.4,0.2,0.3
DMHDS0445,1.3,1.4,0.9,0.8,0.8,0.6,3.9,1.4,2.5,7.6,9.5,0.9,0.2,0.8,0.8,2.3,1.1,1.0,0.5,0.7,4.6,1.5,1.4,7.8,10.5,0.3,1.0,0.3
DMHDS1218,1.2,1.1,1.0,0.7,0.8,0.6,3.4,1.3,1.0,4.0,6.2,0.5,0.1,0.2,0.8,2.2,1.1,0.7,1.0,0.8,3.6,1.0,1.0,4.0,5.8,0.2,0.1,0.2
DMHDS0738,1.2,0.8,1.2,0.8,1.1,0.7,5.2,1.5,1.1,4.8,6.3,0.7,0.2,0.2,0.8,1.0,1.1,0.9,0.8,0.6,4.0,1.1,1.2,5.2,7.5,0.3,0.3,0.5
DMHDS0452,1.8,1.6,1.3,0.7,0.8,0.6,4.2,1.3,1.5,5.7,7.1,0.7,0.2,0.8,0.9,1.6,1.3,0.9,0.9,0.5,4.3,0.7,1.2,6.5,10.2,0.2,0.3,0.5
